PV;Wind Binnenland;Wind Coast;Wind Offshore
0.345;0.087674;0.143312;0.270702
0.209;0.082043;0.163639;0.262295
0.083;0.075172;0.168279;0.24225
0.014;0.071422;0.157909;0.217027
0;0.077761;0.146437;0.191996
0;0.077223;0.13302;0.179218
0;0.073473;0.115619;0.166631
0;0.067452;0.097919;0.161987
0;0.057727;0.085643;0.172833
0;0.047233;0.079944;0.190892
0;0.03888;0.080823;0.212604
0;0.034573;0.086325;0.225206
0;0.033489;0.091467;0.224924
0.011;0.035259;0.090378;0.212578
0.079;0.021265;0.071521;0.198554
0.203;0.009986;0.073698;0.189471
0.342;0.005131;0.091502;0.186694
0.481;0.004334;0.100313;0.183909
0.576;0.004124;0.102799;0.173731
0.622;0.004572;0.100946;0.156683
0.648;0.005079;0.099024;0.137315
0.634;0.005595;0.095693;0.120131
0.568;0.005797;0.094667;0.106492
0.471;0.005286;0.092229;0.092469
0.348;0.00428;0.089566;0.069875
0.129;0.003902;0.08236;0.041626
0.037;0.004736;0.070678;0.021743
0.008;0.014563;0.070277;0.010017
0;0.039238;0.067403;0.004823
0;0.076181;0.051472;0.007342
0;0.099523;0.038634;0.016786
0;0.100034;0.035232;0.037613
0;0.111917;0.043352;0.069852
0;0.145011;0.066085;0.09955
0;0.195119;0.075621;0.135196
0;0.25693;0.07887;0.174108
0;0.240297;0.081901;0.211053
0.007;0.168543;0.082351;0.229005
0.034;0.096927;0.066612;0.228997
0.074;0.073734;0.046804;0.220058
0.142;0.09729;0.045971;0.20927
0.247;0.135209;0.056016;0.20461
0.327;0.147939;0.05133;0.19088
0.413;0.15669;0.042589;0.15686
0.501;0.177707;0.033387;0.116938
0.543;0.199696;0.024205;0.092873
0.522;0.194036;0.017193;0.083914
0.471;0.176115;0.014643;0.09256
0.364;0.159726;0.01993;0.149157
0.229;0.143587;0.029746;0.268798
0.092;0.122015;0.044182;0.36748
0.013;0.100988;0.07699;0.391461
0;0.091767;0.12748;0.374257
0;0.08439;0.166484;0.395942
0;0.082325;0.189799;0.49054
0;0.089481;0.190868;0.572882
0;0.098991;0.189386;0.585793
0;0.106817;0.216346;0.510834
0;0.114368;0.252911;0.414545
0;0.11713;0.236987;0.319957
0;0.11563;0.186697;0.243364
0.007;0.103005;0.141284;0.189657
0.043;0.067291;0.089737;0.172624
0.088;0.068313;0.093613;0.184347
0.14;0.072296;0.114341;0.210787
0.193;0.087744;0.138671;0.253575
0.258;0.096117;0.15991;0.304125
0.331;0.10518;0.17006;0.361669
0.425;0.1141;0.178798;0.408263
0.45;0.107326;0.176119;0.429901
0.341;0.101865;0.158885;0.409337
0.195;0.099393;0.132431;0.369508
0.261;0.090164;0.112486;0.331285
0.172;0.07953;0.099399;0.289156
0.078;0.069282;0.081805;0.254265
0.013;0.063929;0.073528;0.20184
0;0.078091;0.052006;0.159233
0;0.103391;0.026429;0.135217
0;0.122443;0.00878;0.131679
0;0.135191;0.006746;0.157793
0;0.144991;0.023267;0.199577
0;0.151579;0.06116;0.254294
0;0.142754;0.110198;0.300676
0;0.136566;0.155621;0.339082
0;0.123691;0.185039;0.367237
0.002;0.105194;0.177761;0.399314
0.029;0.077978;0.131825;0.448694
0.102;0.086145;0.110167;0.481962
0.208;0.110488;0.136556;0.477902
0.267;0.124122;0.166639;0.461166
0.329;0.132355;0.194513;0.456981
0.476;0.153496;0.218921;0.484472
0.474;0.16895;0.235695;0.515636
0.417;0.17612;0.238312;0.534231
0.357;0.171994;0.235885;0.545575
0.334;0.170702;0.227545;0.530193
0.337;0.173863;0.210824;0.497003
0.209;0.180756;0.196853;0.471401
0.078;0.166606;0.168972;0.441642
0.008;0.161582;0.160159;0.407679
0;0.179297;0.170093;0.377505
0;0.186686;0.160454;0.367231
0;0.196809;0.150588;0.400307
0;0.206502;0.153138;0.460225
0;0.218915;0.17855;0.531083
0;0.224466;0.222676;0.553493
0;0.212996;0.252518;0.54157
0;0.202385;0.251191;0.52683
0;0.200259;0.253443;0.50826
0.009;0.189391;0.24611;0.486139
0.076;0.124321;0.226313;0.518859
0.199;0.149352;0.253939;0.580239
0.282;0.177702;0.319277;0.650867
0.415;0.195216;0.372852;0.717181
0.588;0.218904;0.416238;0.777878
0.637;0.237505;0.437653;0.810076
0.632;0.244181;0.446172;0.824474
0.596;0.247402;0.456943;0.827808
0.544;0.227158;0.466654;0.825257
0.376;0.198557;0.466811;0.802177
0.119;0.144985;0.448839;0.759552
0.171;0.104532;0.40928;0.706419
0.066;0.063767;0.357004;0.634328
0.009;0.032376;0.296773;0.552621
0;0.013305;0.260525;0.49231
0;0.010628;0.230899;0.430789
0;0.024034;0.208142;0.390148
0;0.05578;0.190906;0.333105
0;0.10625;0.163066;0.236926
0;0.161136;0.120316;0.153188
0;0.220702;0.08953;0.10231
0;0.266813;0.065155;0.053111
0;0.265034;0.039435;0.018087
0.002;0.242231;0.028412;0.013253
0.034;0.195101;0.024872;0.056717
0.106;0.14813;0.029578;0.12264
0.147;0.145489;0.047645;0.180125
0.229;0.244164;0.07168;0.233693
0.46;0.329133;0.089267;0.299928
0.557;0.329122;0.104658;0.421378
0.55;0.321474;0.124233;0.601633
0.541;0.328817;0.165057;0.717111
0.419;0.314062;0.216452;0.733652
0.182;0.244187;0.202854;0.68945
0.114;0.156373;0.167235;0.729343
0.063;0.109801;0.22124;0.741971
0.014;0.133838;0.336866;0.723887
0;0.183415;0.313839;0.71149
0;0.197261;0.316005;0.682356
0;0.18936;0.329918;0.65548
0;0.198625;0.33295;0.634316
0;0.222546;0.32905;0.585795
0;0.270889;0.275491;0.567187
0;0.309546;0.249725;0.622454
0;0.31125;0.267642;0.722767
0;0.305439;0.326336;0.80961
0;0.296645;0.346876;0.846917
0.007;0.292581;0.330801;0.801784
0.059;0.277162;0.261822;0.773932
0.142;0.453778;0.36042;0.820785
0.274;0.582474;0.454393;0.854602
0.475;0.620451;0.529173;0.895029
0.533;0.613093;0.590212;0.923854
0.601;0.608967;0.643428;0.943748
0.649;0.601498;0.690826;0.973776
0.639;0.590359;0.720993;0.97682
0.587;0.590287;0.724329;0.974974
0.493;0.590782;0.700005;0.973679
0.364;0.597532;0.680168;0.96785
0.205;0.560038;0.668374;0.946017
0.087;0.489243;0.671317;0.935045
0.008;0.400262;0.662046;0.938215
0;0.336838;0.652089;0.945644
0;0.292568;0.67022;0.949764
0;0.256966;0.688968;0.957734
0;0.26452;0.68471;0.97107
0;0.252953;0.653468;0.976562
0;0.215076;0.596588;0.976826
0;0.168955;0.551189;0.975465
0;0.127092;0.477887;0.968908
0;0.102689;0.430557;0.960316
0.004;0.096761;0.406289;0.944469
0.047;0.062199;0.376007;0.937587
0.122;0.062302;0.530468;0.936863
0.243;0.099755;0.549823;0.933113
0.316;0.127892;0.54144;0.928479
0.414;0.141621;0.539192;0.925336
0.476;0.13657;0.51667;0.916117
0.629;0.126658;0.49573;0.903125
0.639;0.144858;0.431279;0.879238
0.274;0.171721;0.390141;0.84685
0.17;0.180351;0.349129;0.843541
0.211;0.132179;0.290953;0.815816
0.17;0.117994;0.242036;0.790421
0.089;0.119861;0.210828;0.76411
0.009;0.131253;0.21977;0.752316
0;0.153034;0.249015;0.753335
0;0.163572;0.26144;0.770806
0;0.168945;0.249029;0.795254
0;0.174557;0.242248;0.801355
0;0.187506;0.237472;0.812914
0;0.193076;0.240816;0.820545
0;0.200439;0.260036;0.791727
0;0.206301;0.282576;0.746222
0;0.202852;0.287334;0.689506
0.006;0.190896;0.267621;0.626649
0.073;0.108223;0.216195;0.601621
0.217;0.085461;0.329155;0.602413
0.366;0.103555;0.360851;0.605531
0.491;0.111864;0.367203;0.610891
0.562;0.120032;0.349837;0.610471
0.594;0.122028;0.315145;0.598767
0.569;0.121751;0.278688;0.578014
0.465;0.118987;0.242274;0.540862
0.377;0.1149;0.208136;0.504812
0.206;0.112751;0.180062;0.47555
0.129;0.108923;0.161685;0.438721
0.075;0.09134;0.138666;0.395921
0.031;0.061862;0.107015;0.352426
0.002;0.056492;0.085625;0.311693
0;0.064396;0.071727;0.27168
0;0.079926;0.060923;0.253979
0;0.113712;0.060236;0.273816
0;0.148019;0.069871;0.294634
0;0.173039;0.090708;0.30205
0;0.185066;0.114116;0.292893
0;0.191881;0.136121;0.276297
0;0.202585;0.153418;0.266822
0;0.208771;0.159888;0.248596
0.003;0.206352;0.15436;0.223363
0.049;0.190917;0.128129;0.204582
0.153;0.219013;0.15139;0.190352
0.334;0.19368;0.170145;0.175051
0.476;0.193043;0.191462;0.159314
0.564;0.198527;0.208135;0.176119
0.614;0.206366;0.207455;0.235008
0.618;0.212025;0.202108;0.296763
0.559;0.216418;0.191502;0.339105
0.384;0.244875;0.186703;0.366913
0.203;0.250943;0.187932;0.372019
0.194;0.220698;0.189659;0.364363
0.149;0.202015;0.191791;0.348726
0.047;0.163514;0.180715;0.332454
0.004;0.114385;0.194016;0.32527
0;0.1238;0.20823;0.324492
0;0.137269;0.198531;0.339098
0;0.150073;0.190995;0.349131
0;0.158193;0.188594;0.34815
0;0.163557;0.189332;0.36492
0;0.166608;0.187627;0.40115
0;0.158208;0.188503;0.423558
0;0.146411;0.195021;0.425021
0;0.132117;0.20018;0.412243
0.004;0.115013;0.187189;0.387864
0.066;0.066455;0.145018;0.358903
0.213;0.04832;0.136585;0.349605
0.373;0.052496;0.168719;0.362
0.509;0.051157;0.18313;0.378502
0.607;0.048532;0.191741;0.37179
0.664;0.049229;0.197897;0.343121
0.681;0.051697;0.200293;0.303203
0.655;0.058881;0.191212;0.270901
0.555;0.074079;0.170719;0.25419
0.34;0.099882;0.144382;0.24612
0.176;0.124615;0.120167;0.233664
0.122;0.132375;0.096097;0.214884
0.064;0.121099;0.069858;0.201621
0.004;0.117776;0.044803;0.229017
0;0.130046;0.04319;0.333786
0;0.19305;0.083637;0.452698
0;0.252785;0.140593;0.543362
0;0.252949;0.180139;0.613082
0;0.242239;0.232204;0.708737
0;0.249002;0.292561;0.793582
0;0.266824;0.323643;0.834166
0;0.273205;0.318232;0.842553
0;0.285985;0.304863;0.82658
0;0.257766;0.300626;0.799632
0.012;0.233696;0.280322;0.779527
0.053;0.229003;0.259536;0.732072
0.132;0.244163;0.321462;0.675915
0.254;0.308194;0.349114;0.62408
0.439;0.371796;0.303168;0.55799
0.501;0.416229;0.27493;0.540002
0.504;0.4546;0.277079;0.619606
0.433;0.465389;0.285483;0.673301
0.308;0.455288;0.279639;0.678501
0.167;0.4002;0.301437;0.642833
0.12;0.32147;0.30732;0.618839
0.109;0.268868;0.311641;0.613098
0.069;0.205104;0.299269;0.601627
0.004;0.202258;0.2832;0.582582
0;0.236851;0.289343;0.593418
0;0.238201;0.309494;0.627231
0;0.233288;0.312952;0.635774
0;0.199425;0.288468;0.605661
0;0.166631;0.28837;0.572414
0;0.154907;0.297738;0.543827
0;0.150067;0.296753;0.537437
0;0.165073;0.293987;0.502313
0;0.176116;0.259863;0.456893
0.003;0.167658;0.239362;0.398364
0.063;0.099926;0.202022;0.317104
0.186;0.078898;0.177707;0.257363
0.312;0.086796;0.173068;0.175893
0.425;0.094242;0.136561;0.121329
0.396;0.101706;0.117129;0.142868
0.277;0.115913;0.117531;0.246607
0.354;0.121717;0.138844;0.341277
0.54;0.114907;0.152025;0.395955
0.488;0.109372;0.14059;0.437589
0.332;0.108618;0.1224;0.448975
0.206;0.111718;0.111551;0.467444
0.094;0.100726;0.110312;0.470762
0.023;0.080703;0.114901;0.453391
0;0.073391;0.138633;0.460152
0;0.094514;0.17428;0.494739
0;0.163548;0.220962;0.52804
0;0.284453;0.252589;0.560039
0;0.321135;0.264691;0.654527
0;0.306362;0.288017;0.741089
0;0.273923;0.331139;0.866088
0;0.272538;0.364952;0.892348
0;0.249007;0.354758;0.882036
0;0.229034;0.352489;0.887482
0;0.225289;0.331817;0.888333
0.021;0.204406;0.298431;0.894959
0.073;0.183435;0.285272;0.898968
0.147;0.304934;0.316051;0.889751
0.19;0.40951;0.428409;0.843694
0.165;0.406645;0.459372;0.797687
0.186;0.379583;0.437143;0.750258
0.214;0.359267;0.388522;0.698016
0.209;0.343516;0.34025;0.65088
0.283;0.340813;0.329139;0.610107
0.132;0.313888;0.314808;0.560045
0.094;0.302089;0.27934;0.502873
0.068;0.29467;0.220724;0.455024
0.023;0.246091;0.1747;0.377837
0;0.232063;0.183378;0.308931
0;0.229034;0.190879;0.277822
0;0.18634;0.183545;0.285261
0;0.163515;0.156665;0.246109
0;0.151555;0.117171;0.218887
0;0.134649;0.096969;0.252921
0;0.12158;0.087359;0.246181
0;0.11165;0.063199;0.233702
0;0.097151;0.052501;0.266863
0;0.092276;0.06774;0.333367
0;0.08546;0.08863;0.419045
0.015;0.074577;0.095048;0.469131
0.077;0.083435;0.084887;0.422717
0.148;0.131828;0.06686;0.332114
0.218;0.235563;0.060867;0.312382
0.222;0.345333;0.074404;0.332223
0.294;0.448375;0.087109;0.323321
0.349;0.536968;0.092121;0.311705
0.327;0.549818;0.091251;0.28967
0.304;0.483762;0.090489;0.30226
0.248;0.39214;0.107457;0.346617
0.174;0.316447;0.143142;0.432392
0.085;0.212614;0.175696;0.446169
0.034;0.113601;0.17236;0.464857
0.002;0.090482;0.19729;0.521941
0;0.116025;0.232491;0.552993
0;0.15482;0.241685;0.573893
0;0.192554;0.241629;0.594
0;0.237461;0.236979;0.645335
0;0.220701;0.233693;0.698025
0;0.199426;0.235591;0.711903
0;0.210775;0.262387;0.684691
0;0.216998;0.293946;0.63221
0;0.276105;0.278246;0.575217
0.001;0.281444;0.274329;0.549819
0.058;0.190873;0.242252;0.580149
0.211;0.189373;0.284073;0.66213
0.372;0.242278;0.339976;0.746569
0.506;0.259844;0.375382;0.800599
0.596;0.264345;0.402456;0.825252
0.643;0.261838;0.407761;0.829888
0.655;0.252944;0.414549;0.831149
0.629;0.24225;0.412212;0.82336
0.566;0.228993;0.39824;0.799575
0.474;0.204604;0.372883;0.758514
0.35;0.18508;0.337489;0.707431
0.195;0.176114;0.287335;0.659788
0.062;0.152815;0.241153;0.613568
0.002;0.150057;0.221463;0.572647
0;0.144986;0.211247;0.545701
0;0.145527;0.198556;0.537473
0;0.147834;0.193536;0.535714
0;0.152041;0.198571;0.525468
0;0.151936;0.208607;0.504009
0;0.137345;0.220216;0.475542
0;0.129015;0.230043;0.438504
0;0.125297;0.237498;0.408738
0;0.126234;0.242231;0.393635
0.001;0.130006;0.23095;0.382295
0.057;0.100917;0.161909;0.376415
0.184;0.063618;0.163529;0.387858
0.316;0.068248;0.210778;0.402488
0.419;0.075593;0.2064;0.417377
0.474;0.083376;0.191244;0.433151
0.488;0.083092;0.172788;0.443826
0.438;0.078419;0.153602;0.445909
0.397;0.070489;0.136559;0.444436
0.37;0.071862;0.120709;0.43599
0.285;0.077634;0.108046;0.414954
0.193;0.08043;0.097643;0.376576
0.096;0.083613;0.092805;0.333708
0.041;0.080036;0.092645;0.311681
0.001;0.094511;0.101962;0.313846
0;0.103533;0.103934;0.327203
0;0.104701;0.101309;0.344708
0;0.094007;0.105381;0.371795
0;0.073624;0.123896;0.408352
0;0.049092;0.149341;0.448811
0;0.026697;0.174496;0.472669
0;0.012016;0.197471;0.467642
0;0.00456;0.218881;0.433729
0;0.003704;0.225893;0.363119
0.001;0.005997;0.213734;0.266819
0.055;0.009868;0.14754;0.180991
0.203;0.007393;0.104086;0.12633
0.363;0.005252;0.129934;0.099556
0.498;0.007049;0.126834;0.09256
0.594;0.00714;0.124302;0.100605
0.651;0.006522;0.116548;0.118931
0.668;0.00578;0.105905;0.131909
0.646;0.004874;0.091797;0.133375
0.584;0.003854;0.077847;0.124396
0.413;0.005847;0.06238;0.108107
0.224;0.01171;0.044259;0.085535
0.112;0.022988;0.026642;0.064288
0.044;0.057445;0.013833;0.051306
0.001;0.109503;0.006596;0.042598
0;0.146895;0.006136;0.039202
0;0.169659;0.011119;0.046076
0;0.18251;0.02309;0.072166
0;0.183423;0.04588;0.115566
0;0.190231;0.075971;0.172571
0;0.211963;0.114076;0.241783
0;0.224641;0.151725;0.320529
0;0.218253;0.180469;0.399382
0;0.196848;0.192098;0.446179
0;0.172883;0.188162;0.449392
0.052;0.136025;0.140365;0.426096
0.201;0.061627;0.078893;0.375407
0.36;0.04597;0.066881;0.312367
0.489;0.06249;0.11038;0.287911
0.583;0.060227;0.150033;0.302316
0.637;0.049168;0.187938;0.329277
0.643;0.036069;0.208479;0.360581
0.602;0.024052;0.214354;0.397815
0.537;0.015154;0.209492;0.400586
0.473;0.01006;0.192348;0.390163
0.357;0.007853;0.166721;0.387213
0.205;0.00881;0.136807;0.348509
0.061;0.019545;0.122166;0.313851
0.001;0.042824;0.111572;0.285271
0;0.06054;0.092267;0.270463
0;0.066375;0.066703;0.272122
0;0.061533;0.046845;0.277586
0;0.051595;0.030884;0.28523
0;0.040396;0.017587;0.30628
0;0.030919;0.011749;0.346545
0;0.025286;0.015519;0.387853
0;0.022946;0.03016;0.404064
0;0.020834;0.055121;0.395944
0;0.020256;0.083636;0.390167
0.05;0.023032;0.10135;0.379066
0.196;0.014752;0.073602;0.349117
0.354;0.0118;0.073432;0.302469
0.482;0.017605;0.087414;0.242463
0.575;0.013799;0.083749;0.200062
0.63;0.011617;0.075875;0.165073
0.647;0.011445;0.06429;0.133837
0.628;0.013297;0.051211;0.101553
0.571;0.0169;0.03958;0.071065
0.477;0.021793;0.029953;0.044776
0.348;0.02815;0.024656;0.026327
0.196;0.038159;0.027935;0.018674
0.057;0.070311;0.055357;0.024501
0.001;0.128047;0.115965;0.045884
0;0.169945;0.16144;0.072343
0;0.179106;0.171768;0.096626
0;0.162671;0.166625;0.118893
0;0.140986;0.16873;0.148254
0;0.124072;0.177998;0.187836
0;0.120433;0.185741;0.225427
0;0.129261;0.187274;0.251138
0;0.134741;0.185068;0.260843
0;0.11961;0.193365;0.258868
0;0.102334;0.191069;0.266813
0.048;0.08789;0.131464;0.269884
0.196;0.047923;0.081286;0.265149
0.355;0.020662;0.077112;0.268827
0.482;0.017252;0.095564;0.294673
0.573;0.018333;0.111148;0.336851
0.628;0.018712;0.117193;0.38322
0.646;0.018389;0.126278;0.422711
0.627;0.017396;0.137194;0.437945
0.571;0.016795;0.147868;0.452041
0.479;0.017286;0.157625;0.473199
0.351;0.019329;0.168942;0.495324
0.199;0.023018;0.181086;0.521081
0.056;0.026324;0.238283;0.547278
0;0.028384;0.323627;0.589742
0;0.031408;0.362664;0.615402
0;0.031742;0.35628;0.613097
0;0.033386;0.33149;0.588292
0;0.035807;0.306775;0.546731
0;0.037196;0.287352;0.499372
0;0.03724;0.271219;0.452038
0;0.0373;0.255603;0.4087
0;0.039168;0.25292;0.367885
0;0.043188;0.239967;0.325703
0;0.048026;0.218892;0.290644
0.045;0.0485;0.140609;0.257838
0.179;0.024525;0.085289;0.218105
0.328;0.010104;0.066715;0.186738
0.45;0.01502;0.080687;0.172622
0.531;0.009505;0.090857;0.180321
0.577;0.005557;0.072698;0.173834
0.587;0.004185;0.053836;0.154064
0.562;0.005182;0.038654;0.150695
0.493;0.008203;0.029603;0.164714
0.402;0.012782;0.027222;0.196367
0.287;0.019724;0.033486;0.249042
0.14;0.033352;0.054017;0.315717
0.042;0.065726;0.106813;0.37718
0;0.121367;0.190285;0.425063
0;0.167936;0.231181;0.434764
0;0.178612;0.219056;0.400756
0;0.14999;0.185072;0.336876
0;0.109268;0.150066;0.260512
0;0.071491;0.115688;0.18928
0;0.041372;0.08406;0.132859
0;0.02509;0.056864;0.095354
0;0.02196;0.036663;0.073979
0;0.022767;0.026315;0.062207
0;0.022596;0.024354;0.060605
0.041;0.021228;0.026902;0.064164
0.167;0.01161;0.021505;0.064985
0.314;0.004676;0.018587;0.06185
0.437;0.005194;0.028413;0.059264
0.521;0.008865;0.032844;0.055028
0.572;0.007835;0.035105;0.053211
0.589;0.006878;0.033064;0.05758
0.547;0.006055;0.028734;0.063342
0.487;0.005369;0.028662;0.067727
0.402;0.005082;0.035492;0.072122
0.288;0.005321;0.050584;0.081454
0.155;0.006305;0.072851;0.100797
0.042;0.008051;0.123303;0.140053
0;0.013288;0.196854;0.186517
0;0.015795;0.253149;0.226307
0;0.01186;0.278486;0.252942
0;0.010748;0.281099;0.266113
0;0.012551;0.266852;0.274002
0;0.015415;0.238028;0.295052
0;0.020563;0.218085;0.316877
0;0.023174;0.204619;0.325073
0;0.023811;0.19685;0.316006
0;0.024841;0.184631;0.282946
0;0.03003;0.169756;0.24418
0.04;0.042363;0.112091;0.218295
0.166;0.034676;0.057833;0.19102
0.315;0.020619;0.041168;0.17289
0.44;0.015338;0.072331;0.177719
0.529;0.015028;0.087931;0.216263
0.579;0.012929;0.081049;0.244717
0.593;0.010532;0.071775;0.242361
0.566;0.009161;0.066263;0.249003
0.51;0.008097;0.064808;0.291643
0.369;0.007278;0.069859;0.3558
0.18;0.007669;0.083869;0.424717
0.095;0.010093;0.109095;0.481782
0.026;0.014582;0.144452;0.528702
0;0.022967;0.170147;0.562302
0;0.042641;0.176543;0.561195
0;0.078884;0.16938;0.529174
0;0.121188;0.156722;0.485048
0;0.15149;0.140078;0.436138
0;0.161769;0.123641;0.37672
0;0.159734;0.114385;0.311718
0;0.164714;0.112745;0.244661
0;0.177702;0.113232;0.183427
0;0.186305;0.111913;0.139932
0;0.186276;0.110125;0.115615
0.029;0.14993;0.088057;0.106488
0.132;0.073429;0.049893;0.10651
0.27;0.057712;0.033501;0.114367
0.376;0.059074;0.038769;0.127221
0.462;0.068404;0.047935;0.158754
0.541;0.093268;0.055505;0.212613
0.548;0.130933;0.063855;0.278246
0.509;0.163544;0.073494;0.34817
0.353;0.177684;0.080399;0.379221
0.214;0.14645;0.087952;0.362596
0.1;0.087262;0.09884;0.319272
0.052;0.044083;0.098124;0.266841
0.013;0.026689;0.113876;0.221509
0;0.023269;0.125724;0.189943
0;0.019457;0.114361;0.16894
0;0.009931;0.092537;0.130884
0;0.005089;0.083298;0.074795
0;0.010112;0.086887;0.04584
0;0.029416;0.073945;0.044207
0;0.057338;0.044345;0.066124
0;0.091795;0.019102;0.140268
0;0.113382;0.015167;0.253569
0;0.103081;0.040299;0.349144
0;0.079982;0.096962;0.343527
0.028;0.04912;0.107834;0.355391
0.11;0.029378;0.077165;0.501944
0.211;0.02053;0.124269;0.59925
0.321;0.019799;0.185397;0.590213
0.391;0.026478;0.224004;0.533783
0.396;0.035862;0.255667;0.465158
0.499;0.047791;0.263389;0.405181
0.464;0.06039;0.261815;0.369508
0.39;0.070905;0.266857;0.301166
0.286;0.077969;0.245228;0.235578
0.184;0.073196;0.189834;0.201183
0.099;0.065877;0.140959;0.159778
0.033;0.066862;0.106552;0.11518
0;0.081161;0.093783;0.099537
0;0.08643;0.08449;0.097279
0;0.087287;0.072535;0.102496
0;0.087156;0.060226;0.111562
0;0.082563;0.044173;0.118831
0;0.067626;0.025836;0.138637
0;0.047925;0.014322;0.192621
0;0.028776;0.017573;0.26078
0;0.015155;0.030812;0.319281
0;0.009462;0.041242;0.343555
0;0.009;0.045959;0.346897
0.036;0.010903;0.050135;0.354763
0.176;0.009171;0.047831;0.366596
0.336;0.007334;0.065733;0.382071
0.472;0.009364;0.086261;0.389532
0.57;0.009854;0.099533;0.386296
0.628;0.008889;0.10486;0.375949
0.646;0.008314;0.105505;0.357895
0.624;0.009435;0.099753;0.343527
0.566;0.01129;0.0894;0.335579
0.471;0.014132;0.077256;0.322246
0.339;0.016974;0.065785;0.2814
0.183;0.023755;0.052754;0.228015
0.043;0.065083;0.040419;0.179978
0;0.12271;0.022807;0.138034
0;0.135201;0.010138;0.097032
0;0.125293;0.004887;0.06154
0;0.118205;0.007842;0.042791
0;0.115345;0.020512;0.046475
0;0.115698;0.041178;0.080549
0;0.123312;0.064394;0.144984
0;0.143528;0.084285;0.212592
0;0.174828;0.096584;0.270851
0;0.2049;0.10084;0.316396
0;0.233673;0.106481;0.346302
0.036;0.230771;0.103466;0.336144
0.18;0.119249;0.059371;0.289582
0.339;0.060233;0.044642;0.245302
0.464;0.106059;0.079812;0.239156
0.552;0.116948;0.102743;0.237484
0.602;0.12057;0.123913;0.220863
0.614;0.120002;0.154196;0.189311
0.591;0.124806;0.19091;0.159693
0.533;0.13695;0.216854;0.144984
0.435;0.151405;0.211031;0.159726
0.302;0.172326;0.171283;0.183397
0.147;0.17349;0.114989;0.189638
0.03;0.183959;0.066695;0.146418
0;0.208121;0.030877;0.088032
0;0.244186;0.028468;0.03767
0;0.325375;0.062338;0.013659
0;0.337554;0.107899;0.03988
0;0.275952;0.12261;0.099212
0;0.193204;0.094789;0.154502
0;0.150033;0.107609;0.229556
0;0.127974;0.161337;0.371776
0;0.113188;0.202734;0.483762
0;0.108015;0.206178;0.514427
0;0.107834;0.192163;0.526923
